"id" "monthlySpend" "avgPrice" "age" "female" "enrollPromoValue"
460455 7.66 8.57 43 1 7
513042 76.58 7.99 30 1 0
576136 82.87 7.07 54 1 0
685755 10.35 6.62 21 0 7
422756 4.62 5.45 25 0 5
343400 23.46 6.91 25 1 3
822238 21.5 5.58 46 1 3
305034 37.66 4.09 45 0 0
106747 4.2 5.92 54 0 3
591921 18.36 7.19 25 1 7
829382 8.63 5.18 20 0 3
407957 18.57 5.47 29 0 3
114210 209.55 4.68 27 1 0
306120 7.72 6.65 54 0 7
889233 103.53 5.51 25 1 3
756531 110.81 5.73 30 1 3
413796 56.65 6.37 47 1 0
601539 210.99 5.09 38 1 0
753953 208.27 5.44 21 1 0
219165 24.63 6.02 52 1 3
239970 133.37 3.52 23 1 7
601909 3.57 5.45 53 0 7
386483 1.97 6.45 37 0 7
504372 36.21 5.5 20 1 3
731397 361.92 4.17 50 1 7
328642 79.15 4.49 52 1 7
639182 9.21 4.75 55 0 7
719039 15.13 7.3 35 0 0
192866 11.02 8.01 55 1 5
526181 48.18 6.29 37 1 7
748897 11.76 4.73 23 0 3
501199 69.57 4.22 48 1 7
541796 3.65 5.41 37 0 7
513683 23.12 5.7 33 1 5
556480 159.91 4.35 37 1 7
285240 30.95 7.92 38 1 7
794063 8.9 5.64 19 0 3
772298 40.28 5.96 20 0 0
848515 115.56 3.22 51 0 0
557413 11.82 6.38 22 0 7
701134 24.41 5.36 34 0 3
829779 26.95 5.54 29 0 0
702165 60.24 3.68 25 1 7
816477 6.93 5.83 49 1 7
217543 12.45 4.56 30 0 3
725654 12.59 7.47 44 0 3
461127 18.6 6.3 44 0 0
159871 18.5 7.21 41 0 0
765388 6.48 5.24 31 0 3
703297 2.57 5.92 21 0 7
702961 83.46 5.64 30 1 3
484456 3.33 4.58 26 0 7
731257 187.19 4.72 38 1 3
832898 161.81 5.24 27 1 7
396193 55.79 5.16 45 1 5
181862 13.74 6.76 53 0 0
800501 17.35 4.1 41 0 5
438164 18.54 4.15 25 1 5
470320 33.27 4.69 37 0 0
493808 120.14 5.85 31 1 0
611280 88.98 5.92 37 1 5
352230 8.2 7.21 34 0 3
271897 91.89 4.92 44 1 7
367504 2.45 6.05 42 0 3
741278 37.99 6.04 28 0 0
366521 102.55 5.92 49 1 5
731105 5.01 6.46 54 0 5
754237 9.06 3.82 29 0 7
842272 6.83 5.66 48 0 3
583003 14.05 8.22 29 1 0
293738 50.47 5.63 41 1 5
271053 17.38 6.59 35 1 3
291325 1.86 5.74 39 0 5
303816 47.46 6.01 53 1 3
742948 52.88 5.22 44 1 7
552136 15.87 6.97 19 1 5
771043 0.96 6.81 20 0 7
586185 5.05 3.58 39 0 7
707621 15.68 5.18 41 1 7
819016 179.31 5.99 32 1 0
438398 7.01 4.98 28 0 3
282485 32.37 6.7 32 0 5
163009 74.49 5.58 36 1 5
395619 225.08 4.82 31 1 0
248333 4.42 4.8 24 0 7
494451 31.7 6.54 27 1 3
311686 139.55 5 28 1 3
459130 14.97 8.11 27 1 7
294052 345.98 5.52 28 1 0
267681 312.99 6.55 50 1 5
262444 20.98 5.15 32 0 7
169565 207.33 6.08 51 1 0
677009 3 5.19 54 0 7
754695 17.68 4.8 45 0 7
321084 2.57 6.41 34 0 7
244483 2.88 6.64 37 0 7
526173 32.22 6.39 47 1 0
336311 40.86 5.46 50 1 3
671675 11.07 4.87 37 1 7
455088 52.03 6.01 39 1 3
307172 8.27 7.22 41 0 3
674250 19.96 5.12 43 0 7
325470 1.71 4.24 21 0 7
546541 42.12 5.42 37 0 7
372489 29.84 5.43 49 0 0
587662 61.44 5.28 24 1 3
168539 4.59 5.99 44 0 3
292890 11.22 6.35 44 0 0
135267 4.55 6.06 28 0 3
890062 28.31 3.07 33 0 5
132727 6.47 6.28 48 0 7
227633 2.72 5.75 20 0 3
414194 34 4.84 45 0 0
322131 8.95 5.52 46 0 3
686422 9.34 5.42 49 0 3
838045 5.66 4.89 38 0 5
214843 15.28 5.53 51 0 5
336645 12.84 5.79 36 0 5
645656 13.52 6.02 30 0 3
157928 31.37 5.98 26 0 0
749098 56.94 7.33 52 1 7
605921 136.43 6.07 36 1 0
169764 166.4 5.27 52 1 0
438403 7.84 6.03 37 0 7
117991 45.13 5.01 35 1 7
150926 7.14 5.05 49 0 5
648874 52.72 6.53 40 1 0
571076 54.13 3.74 46 0 3
243380 45.23 4.87 30 0 0
805896 114.23 6.16 22 1 3
437084 5.36 4.03 36 0 5
121640 24.03 4.71 49 1 5
432732 4.75 6.36 46 0 5
718787 42.06 5.08 25 1 3
323440 77.5 6.1 35 1 3
276065 8.81 5.96 37 0 3
829698 140.74 4.98 19 1 0
693171 82.06 4.83 47 1 7
473419 44.59 4.68 25 1 7
281212 21.17 4.22 34 1 7
578869 1.33 6.96 30 0 5
120118 14.67 7.94 41 1 7
769243 57.5 4.42 54 0 3
154640 29.43 6.39 43 0 3
274903 24.63 3.66 20 0 5
525456 160.24 6.28 41 1 0
516382 50.11 5.49 40 0 3
352123 14.63 4.48 31 0 3
536240 5.39 6.69 31 0 3
605459 96.65 4.15 46 1 5
622781 130.1 4.42 30 1 5
722980 13.87 6.08 40 1 3
601380 58.9 5.73 42 1 0
257906 229.93 4.88 42 1 0
544466 17.63 5.38 46 1 7
416079 12.28 5.61 24 0 5
899694 61.1 6.63 50 1 7
114274 121.78 5.51 23 1 0
552795 14.17 5 28 0 3
159439 136.55 6.89 54 1 0
855588 22.55 6.88 46 1 3
665599 32.84 5.11 36 1 5
774342 19.89 6.28 51 1 3
216108 5.74 7.03 43 0 3
891911 44.81 5.46 35 1 5
151039 8.73 3.44 38 0 5
271815 4.01 5.77 38 0 3
357445 78.4 5.76 36 1 0
707867 2.81 6.08 37 0 5
150896 144.77 5.17 24 1 7
705392 66.92 6.94 38 1 3
715403 16.25 6.66 40 0 3
696280 2.35 6.64 48 0 5
158162 4.27 5.53 51 0 3
858781 5.51 5.69 53 0 5
639361 9 7.81 29 0 3
310999 52.38 3.3 26 0 0
751515 5.24 5.22 34 0 7
103380 10.89 6.38 19 0 5
318438 85.94 4.3 45 1 3
730737 170.67 5.01 23 1 0
428017 32.44 4.66 22 1 5
860795 160.11 5.06 29 1 0
210284 8.57 5.89 26 0 5
290970 2.31 5.58 34 0 5
522829 3.43 5.87 25 0 3
457142 157.61 6.47 42 1 7
802641 29.41 5.33 34 1 7
783927 63.32 4.63 52 1 5
153974 26.23 5.14 52 0 7
887093 13.7 5.99 46 1 3
424106 2.23 6.68 47 0 3
371780 10.18 7.41 29 0 0
800704 48.63 4.51 28 1 7
224420 42.11 5.33 32 1 3
579041 16.2 5.13 54 1 5
105288 136.56 4.19 46 1 3
277821 117.4 5 43 1 5
164636 75.8 7.64 49 1 0
835940 15.43 4.61 50 1 5
364275 272.08 4.87 39 1 3
428779 15.22 6.48 30 1 7
780262 29.99 5.77 53 0 0
879556 17.79 7.63 26 0 3
595690 36.17 5.79 23 1 7
551368 25.73 5.53 32 0 3
699874 34.5 6.79 23 1 3
345011 95.64 4.71 36 1 0
840459 5.39 5.16 41 0 3
856190 99.57 7.15 21 1 0
361916 11.69 4.04 25 1 7
845411 18.83 5.93 21 0 0
620947 14.24 5.94 19 0 0
132017 216.79 3.76 40 1 0
253644 2.75 6.21 21 0 7
690608 11.04 6 34 1 5
728041 41.17 5.78 49 1 7
611947 63.64 3.82 36 1 7
219102 54.2 4.12 26 1 7
329710 288.27 4.66 30 1 7
397547 6.46 5.5 25 0 3
740806 84.19 6.5 44 1 0
799917 24.4 5.6 35 1 7
508524 400 4.92 47 1 0
430358 7.49 5.48 38 0 3
519889 20.41 5.26 52 1 7
392420 20.42 5.67 41 1 3
506580 95.76 5.68 52 1 0
737948 1.02 6.47 25 0 7
183140 24.32 4.38 26 1 5
169086 4.01 6.63 30 1 7
220877 127.66 5.03 43 1 3
495845 60.4 5.39 53 1 3
759885 57.93 4.45 40 1 5
294688 0.83 6.82 48 0 7
832062 54.55 3.97 26 1 7
263377 19.55 4.22 26 0 3
691447 10.81 6.12 32 0 3
695582 8.21 8.48 36 1 7
756759 71.32 4.48 18 1 3
767768 29.92 5.81 25 1 7
589687 19.3 5.73 43 0 0
850927 82.35 7.38 43 1 3
218196 1.76 6.51 48 0 5
686147 58.46 4.85 22 1 3
337108 3.36 5.96 32 0 3
547226 9.08 5.75 34 0 3
314683 10.43 5.46 23 1 7
676476 4.44 6.14 40 0 7
364710 7.22 6.69 31 0 5
846683 94.8 4.98 43 1 3
548009 4.72 6.96 34 1 7
762694 14.8 5.29 28 1 7
798038 70.63 5.75 38 1 5
205657 17.62 6.08 25 1 7
679458 23.19 4.77 43 0 5
618875 20.82 7.03 23 1 3
856251 3.07 5.92 31 0 7
514539 84.72 6.43 46 1 3
835446 77.87 5.81 26 1 0
446739 16.41 5.13 44 1 7
734249 72.5 5.46 36 1 3
166802 6.16 5.09 35 0 7
292710 23.28 5.99 40 0 0
283540 29.92 4.97 35 1 7
864284 4.69 5.83 51 0 5
256848 69.5 6.83 46 1 0
733242 85.17 4.67 51 0 0
824724 6.93 5.57 34 0 7
826488 81.09 3.77 36 1 5
648970 10.1 7.4 36 1 3
880108 20.22 6.02 21 1 5
690194 27.16 6.46 44 1 5
317752 33.41 5.6 28 1 5
679112 208.94 4.57 40 1 7
526873 139.34 4.84 45 1 0
345182 5.56 5.5 46 0 3
832471 8.84 7.94 50 1 5
643650 1.32 8.15 25 0 5
707957 37.06 5.4 18 1 7
217860 44.21 5.8 24 1 7
386799 5.24 6.69 51 0 7
123288 12.09 6.8 45 0 3
489651 2.67 6.23 51 0 7
656249 9.32 5.65 48 0 0
815500 12.55 5.41 18 0 3
101963 3.48 5.3 52 0 5
685883 165.98 5.61 27 1 0
194134 8.4 5.14 38 1 7
894757 9.21 6.27 43 0 5
478414 40.12 5.62 37 1 7
341385 1.78 5.13 39 0 7
818328 4.99 4.8 34 0 7
557292 199.15 4.01 39 1 0
819519 6.09 5.69 30 1 7
841202 82.34 4.2 42 1 5
498671 23.85 6.46 22 1 3
784600 7.23 6.17 21 0 7
867017 6.94 6.41 39 0 3
521158 57.73 5.72 30 1 7
255121 61.52 5.82 38 1 0
371533 10.05 6.13 27 1 7
166483 110.17 4.46 49 1 5
833011 152.33 4.89 48 1 5
702418 4.99 6.41 42 0 3
799910 5.18 7.25 39 0 7
779409 266.13 4.59 42 1 0
384115 17.17 4.61 41 0 5
522121 3.32 7.5 27 0 5
112773 18.92 6.32 52 0 3
219257 29.73 6.15 33 1 3
431851 306.08 4.6 35 1 7
235857 22.09 4.36 54 0 3
824108 10.07 6.78 48 0 5
146151 30.23 7.64 54 1 5
151516 101.46 5.22 48 1 3
158036 7.6 4.66 52 0 7
237169 14.92 5.37 24 0 7
891124 23.45 5.45 28 1 3
786673 29.61 7.98 52 1 0
413116 1.54 5.86 39 0 5
355370 95.64 6.03 26 1 3
760382 14.22 6.36 32 1 7
780333 3.28 7.49 22 0 3
680400 16.2 6.4 48 0 7
348180 71.51 6.02 20 1 0
498404 2.56 6.94 34 0 3
838804 6.2 5.6 43 0 5
808774 3.7 6.14 49 0 5
842546 11.79 6.21 55 0 0
414608 12.69 6.84 22 1 5
375878 37.96 4.43 27 1 7
701263 58.25 3.45 47 1 7
332986 7.57 5.96 54 0 3
177690 118.32 5.68 45 1 0
185799 23.05 5.97 40 1 7
717129 107.76 5.85 24 1 5
305718 112.46 5.78 55 1 0
205959 1.53 5.69 23 0 7
306039 8 4.85 42 0 7
791702 151.64 7.15 55 1 7
813638 49.76 5.64 25 1 7
320669 45.69 5.96 48 1 3
562446 64.02 5.31 28 1 3
247663 12.48 3.81 23 0 3
893380 10.68 7.98 46 1 3
428232 10.37 5.82 32 1 5
336237 72.45 5.47 42 1 7
686825 53.24 4.52 31 1 3
634582 18.53 7.22 33 1 7
609699 34.55 5.11 55 1 5
640874 61.47 6.1 49 1 7
391987 17.57 5.86 31 1 5
661534 17.69 4.92 34 1 5
386474 22.62 6.72 37 1 0
231994 5.51 6.43 33 0 5
677640 46.72 3.21 48 0 3
299237 40.74 6.02 53 0 0
631438 4.39 5.43 22 0 7
808610 20.98 7.2 51 1 7
875739 4.15 6.71 26 0 7
855307 5.81 5.93 25 0 3
597737 13.77 5.01 52 0 3
826874 96.48 5.24 23 1 5
218493 6.02 5.57 23 0 3
109080 2.76 4.99 26 0 5
352880 0.88 6.11 26 0 7
248419 6.51 5.93 44 0 3
644592 17.6 6.29 20 1 3
141778 62.59 4.5 32 1 7
855518 26.56 5.25 23 1 7
113059 21.06 5.31 50 1 3
346689 26.63 5.8 40 1 7
186081 18.88 5.88 21 0 0
851830 142.37 3.58 41 1 3
264815 97.73 5.9 42 1 0
408400 37.83 5.36 21 1 5
878604 1.43 6.24 47 0 7
125218 1.94 6.07 49 0 7
278873 5.55 5.04 22 0 5
531956 212 4.9 41 1 0
235294 3.28 6.37 46 0 3
450956 277.04 5.09 37 1 0
308137 38.9 6.38 37 1 3
327372 9.38 5.37 49 1 7
517145 24.55 5.02 19 1 5
839212 142.95 6.38 55 1 0
176361 8.63 5.27 50 1 7
531610 205.94 4.9 25 1 3
721599 14.32 5.88 43 0 5
223283 103.9 5.8 55 1 0
338802 64.25 5.46 39 1 7
431380 7.63 7.1 38 0 7
729559 37.9 6.25 46 0 0
626724 47.88 5.9 44 1 0
414307 15.17 5.82 19 1 7
274533 2.51 6.33 49 0 5
137626 21.77 6.21 49 0 5
293318 63.46 3.66 50 0 7
575094 7.92 4.88 43 1 7
675604 81.95 5.96 45 1 0
312668 201.67 2.79 44 1 3
583086 7.75 6.78 28 0 0
796573 3.4 6.31 24 0 3
771879 46.16 4.01 43 1 3
784555 13.31 5.36 25 0 7
892121 81.14 6.59 51 1 7
294489 25.61 6.13 26 1 5
383055 152.86 4.9 34 1 0
271287 44.86 7.97 39 1 0
778903 1.92 7.19 24 0 7
189567 19.32 7 39 1 7
686198 12.76 5.29 26 0 7
610959 85.2 5.54 41 1 5
376122 63.87 5.65 21 1 5
719991 51.14 6.05 37 1 5
219569 3.58 5.63 23 0 5
474601 5.36 4.94 53 0 5
171868 17.35 4.75 23 0 3
486069 79.12 5.1 25 1 5
167606 14.6 4.74 24 0 0
894227 105.85 6.68 28 1 5
663057 125.97 4.56 55 1 7
848078 5.77 6.21 32 0 3
557180 39.37 7.44 55 1 0
796688 6.24 5.84 30 0 3
578853 77.64 5.03 42 1 7
163857 1.27 6.01 23 0 7
350788 14.6 5.86 34 0 5
296247 71.61 5.39 49 1 0
204343 32.22 3.65 27 0 5
588121 122.45 3.85 48 1 5
101790 10.26 7.34 43 1 7
176062 400 2.97 31 1 0
897674 49.83 6.02 54 1 3
247208 66.49 3.21 41 1 5
457963 93.9 3.53 18 1 3
848190 99.27 3.46 54 1 3
757514 8.05 5.42 25 0 3
587245 6.22 3.98 30 0 5
622853 10.89 6.59 33 0 7
377368 114.25 4.69 38 1 3
722051 75.44 5.48 46 1 0
809303 22.67 6.49 28 1 7
751461 49.64 4.6 23 1 5
161389 326.15 4.6 39 1 5
631555 1.42 7.6 52 0 7
783850 13.53 6 48 1 7
258737 8.81 5.05 30 0 7
644959 37.07 5.96 52 1 3
154429 4.66 7.32 35 1 7
303991 77.25 4.29 49 0 5
836592 2.42 6.57 30 0 5
653045 388.99 4.01 51 1 0
816993 51.35 7.29 23 1 5
207674 6.22 6.02 47 0 5
454261 52.71 6.2 42 1 3
469487 58.11 6.35 44 1 5
134389 10.73 5.53 46 0 0
562680 5.73 5.42 38 0 5
459551 41.76 6.1 29 1 3
753421 7.91 6.98 47 0 3
561044 4.3 5.57 34 0 5
745849 7.89 6.35 21 0 3
756703 90.28 5.18 48 1 0
320114 19.41 5.74 33 1 3
345482 2.97 5.79 48 0 5
559893 21.87 4.2 38 0 3
714929 15.58 3.56 55 0 5
225759 47.83 4.65 49 1 5
479236 208.43 4.77 28 1 7
433099 32.51 4.03 18 1 7
836602 33.9 6.35 52 0 0
632537 11.06 5.48 25 0 7
284337 48.52 5.74 33 1 3
141239 46.12 4.76 31 1 5
286513 43.78 6.25 45 1 5
103741 20.84 5.15 30 1 3
199400 24.45 4.6 27 1 7
146846 400 3.97 19 1 3
754551 36.4 5.75 28 1 5
895778 4.37 5.74 23 0 3
471463 30.14 5.71 51 1 3
749852 105.76 5.12 27 1 7
845053 18.88 5.48 51 1 5
140390 3.37 5.61 33 0 3
484679 0.83 6.72 42 0 7
203801 25.8 5.62 29 1 5
585870 2.91 6.3 35 0 3
269745 71.61 5.73 28 1 0
195653 50.02 4.08 35 1 7
308127 182.06 5.69 20 1 0
223041 51.35 5.26 55 1 5
323341 3.88 4.22 41 0 5
257842 151.04 6.81 45 1 0
170379 15.56 4.75 35 0 3
312799 77.36 7.16 53 1 7
887158 107.61 6.1 37 1 0
770888 75.65 6.19 31 1 0
855869 10.74 6.07 23 1 5
613207 160.26 5.99 34 1 5
440559 4.81 5.52 40 0 5
313968 201.56 4.65 43 1 0
554294 82.31 5.87 34 1 0
322665 9.9 4.02 52 0 7
784550 7.14 5.79 34 0 5
620190 32.49 3.72 39 1 7
494037 6.63 7.26 28 1 7
459334 58.22 6.58 49 1 7
526231 5.61 6.07 30 0 7
583476 19.87 6.35 45 0 0
732034 3.97 5.35 53 0 5
656832 43.91 5.48 42 1 7
124217 1.42 5.81 31 0 7
457767 9.27 4.99 40 1 7
779242 4.36 4.99 36 0 7
543336 1.15 6.23 52 0 7
343877 217.45 4.13 52 1 0
806040 29.76 3.45 34 0 7
160551 8.78 4.16 41 0 7
514896 44.4 5.01 38 1 7
763502 31.24 6.58 52 1 0
741376 62.47 4.16 21 1 3
279162 75.74 5.3 49 1 3
334013 17.13 5.37 53 1 3
736944 21.51 5.55 41 1 7
796558 22.51 4.09 26 0 3
146225 47.28 6.18 23 1 3
832875 13.72 4.66 55 1 5
460824 5.11 6.97 23 0 3
496165 28.62 5.27 34 1 5
160392 55.98 6.18 50 1 3
543873 2.21 7.15 33 0 7
827987 99.97 3.4 49 1 7
641601 3.07 6.32 42 0 7
168129 313.72 4.28 51 1 0
253415 15.31 5.24 55 1 5
484672 31.29 4.77 39 1 7
193611 119.9 6.34 28 1 3
588161 50.14 3.92 54 1 5
195068 29.65 4.52 43 0 3
435991 4.61 5.89 24 0 3
298074 2.49 5.74 25 0 5
102924 8.97 5.96 48 0 5
303948 20.93 6.37 36 1 7
667851 44.22 5.38 31 1 0
637779 20.68 6.88 32 1 5
512728 11.46 6.67 38 1 7
349606 53.81 5.26 34 1 7
502313 3.12 5.68 26 0 7
642055 8.28 6.69 20 1 5
898880 83.2 3.38 32 1 7
737323 2.78 4.93 44 0 7
218950 28.77 5.36 35 1 3
354986 18.56 5.21 47 0 5
118514 8.12 4.08 23 0 5
824385 9.51 5.76 30 0 5
508411 192.62 6.47 33 1 0
694705 34.4 6.47 53 1 3
342153 28.06 6.23 50 1 3
357552 13.72 5.14 36 0 7
778481 13.32 6.9 36 0 0
369473 25.87 5.24 44 1 3
176687 26.03 5.54 37 1 3
280028 5.9 5.78 26 0 5
607440 169.24 4.79 40 1 0
784977 60.92 4.95 49 1 0
621753 47.54 5.67 35 1 3
282017 74.85 5.13 27 1 0
248983 9.35 5.62 47 1 7
114794 12.03 6.49 54 0 5
110621 2.16 5.26 41 0 5
878703 3.71 5.05 21 0 5
490843 42.85 5.95 38 1 3
320254 60.15 5.96 33 1 3
569982 1.39 5.7 41 0 7
686651 24.29 5.25 52 1 3
293664 400 4.21 45 1 5
844169 152.69 5.45 48 1 0
520030 42.23 7.22 51 1 7
881095 5.27 5.93 42 0 7
187257 69.94 7.54 33 1 0
814959 177.48 5.57 54 1 7
745119 12.03 5.04 36 1 7
501821 14.51 3.46 21 0 7
667857 142.79 2.99 30 1 5
412710 98.24 4.5 21 1 7
189684 8.56 5.46 44 0 5
567187 22.9 6.36 31 1 7
168469 3.98 6.59 47 0 7
789117 73.02 5.12 53 1 7
576888 85.63 5.83 44 1 0
205880 18.85 5.33 29 0 0
649959 4.38 7.91 31 0 7
159743 6.95 7 43 0 0
405762 41.52 4.43 41 1 3
267117 42.03 4.56 44 1 7
557514 2.02 6.43 44 0 7
112633 46.6 6.68 53 0 0
624968 134.97 5.68 30 1 0
250550 199.09 5.82 51 1 0
222777 5.74 6.01 42 0 3
516662 17.4 5.75 50 0 7
162263 14.49 5.67 26 1 3
463062 64.77 5.75 34 1 0
276966 230.78 5.6 43 1 0
477470 78.49 4.72 49 1 5
790921 2.36 4.89 46 0 7
525918 18.5 6.95 46 0 0
781554 7.73 6.21 19 1 7
874674 48.1 5.43 48 1 3
824449 96.27 6.26 54 1 0
789666 12.43 5.35 18 0 5
180757 21.97 4.01 41 0 5
531772 53.11 6.64 49 1 5
485733 10.54 5.55 30 0 3
294830 24.15 4.18 41 1 7
517726 357.27 6.58 25 1 0
212015 22.11 4.96 45 0 7
793432 1.6 6.24 20 0 7
537543 86.66 5.42 52 1 3
231982 10.69 4.44 26 0 5
239989 35.24 5.65 33 1 5
783848 1.59 5.16 31 0 7
832007 2.77 6.53 39 0 5
142749 3.55 6.11 43 0 7
479456 44.26 5.17 34 1 5
804172 8.72 5.09 50 1 7
386826 38.48 3.75 22 1 7
586596 4.03 7.24 19 0 3
218557 32.6 6.48 45 1 7
109243 26.34 4.3 45 0 3
662320 113.39 3.68 23 1 5
465534 5.55 5.76 23 0 3
184832 34.84 5.52 24 1 7
554385 4.37 5.67 24 0 7
133292 93.71 4.67 44 1 5
377656 75.93 6.96 31 1 0
430480 249.5 4.55 25 1 5
155444 18.06 6.6 41 0 0
765267 24.79 5.18 54 1 5
644233 95.53 3.41 51 1 7
517208 19.91 3.92 26 0 7
241079 19.72 6.7 20 1 3
699317 7.99 5.27 50 0 7
439491 4.61 4.76 38 0 5
440454 18.9 6.19 22 1 3
270535 42.25 5.6 34 1 5
813205 4.21 5.98 20 0 7
585787 3.49 5.27 38 0 5
572165 3.34 4.37 32 0 7
203800 27.53 8.29 39 1 5
478815 26.75 4.45 31 0 0
314008 8.85 5.47 54 0 3
403247 281 4.46 33 1 0
189152 117.36 4.86 31 1 5
323100 91.65 5.25 54 1 5
128341 1.81 6.12 33 0 7
808922 11.93 7.03 23 0 0
507259 23.28 3.19 30 0 3
499946 169.56 3.98 47 1 0
176543 12.96 4.26 42 0 5
471568 33.24 5.92 44 1 7
267772 34.56 4.64 32 1 7
617212 12.08 4.51 37 0 5
759023 59.13 7.14 27 1 0
634133 53.01 6.58 26 1 5
417715 43.8 5.76 28 1 0
171706 33.89 6.87 40 1 3
217406 4.06 7.75 44 0 3
262205 12.21 6.18 28 1 7
133064 69.11 6.33 47 0 0
373167 6.42 4.29 31 0 5
779316 2.07 6.88 35 0 7
665277 210.08 5.73 27 1 3
783824 5.37 5.39 46 0 7
842186 400 4.24 54 1 0
629163 3.47 5.69 38 0 3
712714 49.85 5.94 24 1 0
770350 4.15 5.54 44 0 3
592951 2.96 5.42 48 0 7
880869 18.52 5.38 30 1 5
392395 4.23 4.68 36 0 7
276887 26.43 6.27 52 1 3
381044 47.44 6.07 48 1 3
144050 30.29 6.55 47 1 7
825983 3.05 5.06 47 0 7
311791 6.61 6.13 48 0 5
758954 63.91 4.95 24 1 3
895496 18.15 5.82 26 1 7
138451 90.32 6.01 41 1 0
728568 164.97 5.15 35 1 7
326217 94.01 5.24 37 1 7
333047 4.12 6.51 48 0 3
859827 70.61 4.7 29 1 3
581360 19.3 6.81 53 1 3
390962 16.86 5.07 19 1 5
320449 4.87 5.84 36 0 0
406677 0.86 5.63 51 0 7
197661 151.51 6.38 40 1 3
647670 228.13 4.9 49 1 3
764550 61.63 6.24 41 1 7
494561 272.6 5.21 33 1 3
395757 4.17 5.06 39 0 7
606898 114.8 6.16 25 1 5
821432 1.98 6.37 43 0 7
844171 5.65 6.81 34 0 0
525475 7.64 6.57 53 0 5
680947 45.3 4.58 40 1 5
407849 93.54 5.4 35 1 3
656054 9.82 6.03 44 0 5
291641 30.49 6.56 34 1 5
676706 115.56 5.85 36 1 7
508376 76.31 4.97 22 1 3
304661 5.01 4.63 48 0 5
237779 9.97 4.45 25 0 3
477195 0.68 5.68 31 0 7
502883 240.29 4.62 49 1 7
812322 4.22 6.15 43 0 5
622938 1.73 5.61 42 0 5
470866 33.71 7.19 42 1 5
709009 0.8 5.65 50 0 7
548613 4.36 5.72 44 0 7
300613 31.23 4.08 43 1 5
184842 36.67 7 44 1 0
433778 49.87 3.56 48 1 7
287704 16 5.43 29 0 0
410163 30.53 5.16 18 0 5
584365 39 6.98 40 1 3
550100 5.9 6.07 37 0 5
809504 4.48 6.05 24 0 3
838563 42.76 5.05 41 1 3
416949 118.64 6.07 27 1 5
520957 97 5.74 37 1 0
558666 5.36 5.94 32 0 5
372976 33.04 4.12 36 0 3
890487 238.75 5.93 32 1 5
148313 1.38 5.7 33 0 7
399250 15.51 5.26 25 1 5
176231 229.05 6.5 37 1 0
692277 68.04 4.44 51 0 0
721917 30.14 3.95 52 0 7
652107 6.25 7.15 38 1 3
191452 72.49 5.42 23 1 7
450502 5.28 5.64 44 0 5
355301 11.4 6.19 37 1 5
739012 62.88 5.07 19 1 3
607462 116.19 5.35 35 1 5
650459 10.12 4.96 40 1 5
718303 65.13 7.59 48 1 0
392676 15.78 5.82 33 1 7
550985 18.37 4.16 24 0 5
437271 38.05 5.73 30 0 3
162863 117.01 4.73 35 1 0
205857 2.27 6.06 23 0 7
874334 48.02 5.88 36 1 3
685667 26.14 5.18 19 0 3
617785 4.73 5.79 48 0 7
717761 201.81 4.53 40 1 7
554987 5.63 5.22 53 0 7
198655 179.49 4.25 44 1 3
317343 59.97 5.66 43 1 3
688141 10.67 5.18 20 0 5
572517 9.59 6.59 24 1 5
152382 15.09 6.12 27 1 3
384225 6.84 5.64 48 0 3
212107 32.02 3.44 19 1 7
590374 20.51 5.33 51 1 5
208748 220.18 5.7 49 1 0
697836 31.56 5.84 52 0 0
149968 25 6.14 44 1 7
606856 111.16 5.41 39 1 0
580384 101.88 5.52 47 1 7
651646 43.24 6.52 23 1 0
784172 32.94 7.33 37 1 5
173119 27.4 6.29 19 1 5
731247 264.6 6.49 37 1 0
255688 150.62 4.2 40 1 7
202096 0.8 4.68 18 0 7
364087 168.71 6.64 19 1 0
672178 34.8 6.48 33 1 5
774549 29.95 4.41 34 0 5
370297 80.37 5.61 42 1 5
303556 1.41 5.92 24 0 5
186107 10.15 5.07 53 0 7
316761 40.82 6.18 20 1 0
781473 7.01 6.38 27 0 3
646224 16.86 7.72 52 1 5
509568 9.31 4.69 18 0 5
714525 57.71 5.88 55 0 0
775948 111.85 6.93 23 1 0
651486 0.77 6.64 51 0 7
536457 25.76 4.58 25 0 3
284089 48.85 5.93 18 1 3
588535 12.94 6.56 28 1 7
861759 3.97 5.36 53 0 5
459541 2.19 5.56 35 0 5
506472 128.74 4.16 34 1 3
327010 25.18 7.63 43 1 3
807078 16.23 8.58 34 1 0
640963 46.85 5.62 23 1 0
887761 5.7 6.96 28 1 5
135116 40.1 4.5 26 0 3
852261 149.04 5.7 26 1 5
286899 9.79 5.31 25 0 7
842360 176.88 5.29 22 1 0
488771 6.85 6.1 21 0 3
178947 72.06 6.62 50 1 0
755590 113.55 6.89 51 1 0
288672 43.22 5.45 33 1 3
256632 40.17 6.49 54 0 3
470061 9.26 5.23 39 0 3
880680 6.63 7.07 38 0 5
301848 22.43 7.55 54 1 0
372647 12.47 7.99 48 1 7
356298 16.37 5.19 52 1 7
836220 10.37 6.52 20 1 7
220830 45.31 6.19 28 1 3
446974 8.48 5.97 40 0 7
371640 0.99 6.37 28 0 5
644330 21.95 6.85 42 0 0
158784 34.45 5.6 41 1 3
447853 29.79 4.95 27 0 5
307145 1.61 6.74 41 0 5
