"id" "enroll" "age" "female" "enrollPromoValue"
125613 0 18 0 7
249366 0 50 0 0
304542 1 24 0 5
610702 0 29 0 0
272186 0 26 1 3
343977 1 37 1 0
573576 0 52 0 7
486374 1 50 0 3
825917 0 55 0 0
373126 0 39 1 0
151154 1 50 1 7
228482 1 20 1 0
658040 1 46 0 5
538456 1 25 0 0
809707 1 30 1 3
312407 1 54 0 3
572530 0 19 0 3
107190 1 31 0 3
598209 0 27 1 0
203878 1 36 0 3
881253 0 19 0 0
159380 1 50 0 0
662434 0 43 0 0
415435 0 45 1 0
790598 0 31 1 3
692219 0 55 1 0
144127 1 36 1 7
717264 0 29 1 5
396830 0 24 0 7
217720 0 25 0 0
828226 1 19 0 0
194049 1 41 1 0
490755 1 55 0 0
700938 0 35 1 0
529551 0 39 0 0
140415 0 55 0 0
167396 1 27 1 5
366977 1 26 0 7
172894 1 49 1 7
826510 1 21 0 7
309877 1 50 1 3
716994 0 45 1 0
656231 1 22 1 5
156135 1 49 0 3
819240 0 23 1 0
539044 0 50 0 3
332252 1 38 0 3
192441 0 41 1 3
152129 0 53 0 5
281928 0 35 0 3
858058 1 48 0 7
710339 0 26 1 0
378230 0 50 1 0
431550 0 45 1 0
626123 0 29 0 0
891274 0 54 1 0
772319 0 20 0 3
590560 1 45 0 3
702364 0 50 0 0
611201 0 21 1 0
397918 0 44 0 3
414858 1 52 1 3
690129 0 37 1 3
698994 0 35 0 0
371998 1 44 1 7
438874 0 41 0 0
806491 0 44 0 0
197583 0 29 0 3
582376 0 24 0 0
610124 0 54 1 0
131994 1 43 1 7
473826 0 50 0 0
342866 1 50 1 0
835305 1 26 0 5
246057 0 41 0 0
223723 0 46 0 0
836116 0 55 0 0
783536 0 47 1 0
212474 0 51 0 0
669952 0 40 1 0
348707 1 38 0 3
736595 0 28 0 0
766211 0 20 1 0
444604 0 55 1 0
288879 1 20 1 7
117945 0 20 1 0
597689 0 43 0 0
725762 1 52 1 0
162294 1 36 0 0
230840 0 40 1 0
381931 0 41 1 0
864497 0 45 1 0
593034 0 51 1 0
713231 1 22 0 7
715826 0 22 0 0
278208 1 26 1 0
795983 1 41 1 5
458684 1 44 1 0
116105 0 50 0 0
628430 0 34 1 0
574602 1 32 1 5
769782 1 31 0 5
239578 0 50 1 0
582855 0 41 0 0
273404 1 19 0 3
331075 0 54 0 0
717926 0 29 1 0
226679 1 24 0 7
527878 1 50 1 0
599922 0 41 1 0
838005 1 27 0 3
883394 0 25 1 0
167466 1 43 1 0
487446 0 39 0 0
596102 1 52 1 5
281333 0 28 1 0
640852 0 19 1 0
535194 0 53 1 0
850498 0 43 1 0
155525 0 42 1 0
316293 0 19 0 0
297078 0 36 0 0
777254 0 19 0 0
686483 0 49 1 0
790452 1 27 1 0
347409 1 37 1 0
159855 0 25 0 0
668737 1 39 0 5
845064 0 32 0 0
276468 0 42 1 3
649195 0 29 0 0
637228 1 47 0 7
647384 1 48 1 3
735125 0 30 0 5
387035 1 43 0 0
329399 1 45 1 0
391307 1 48 1 3
368218 1 28 0 0
201597 0 25 1 0
549484 1 30 0 0
318770 0 44 0 0
346081 0 27 0 3
777121 0 46 1 0
845334 0 41 0 0
429087 1 34 1 0
709367 0 46 1 0
293161 0 52 1 0
653163 0 53 0 3
740989 1 36 1 5
622902 0 22 1 0
699785 1 47 0 7
436129 0 27 1 0
742732 1 28 1 5
773082 1 45 1 0
248785 0 45 0 0
779531 0 37 1 0
630603 0 30 1 0
488472 1 38 1 5
340215 0 40 0 0
870373 0 41 0 0
292330 0 22 0 0
385267 0 38 1 5
427973 0 52 1 0
387974 1 55 1 3
146890 0 23 0 3
690555 0 23 0 0
496352 0 48 0 0
553900 0 20 0 0
542749 1 53 0 3
872895 0 38 0 5
116172 0 47 0 0
702953 1 49 1 0
364227 0 29 1 0
763359 0 40 0 0
663337 0 35 0 0
119073 0 35 1 0
890899 0 27 1 0
610843 0 44 1 0
845065 1 32 1 0
870526 1 36 0 7
256150 0 23 0 0
665855 0 34 0 0
741463 1 34 1 0
387962 0 29 0 3
403031 1 26 0 0
678136 0 24 1 0
742668 0 26 0 0
747237 1 23 1 7
723780 0 54 1 0
709413 1 29 0 3
733455 1 42 1 7
417384 0 46 0 3
890705 0 44 0 0
425987 1 47 0 3
290872 0 30 1 0
361166 0 52 0 0
451252 0 19 0 0
733162 0 30 1 0
253851 0 29 0 0
572924 0 31 0 3
842298 1 36 0 0
620169 0 42 0 0
203408 1 26 0 0
643232 1 28 0 5
418547 1 27 0 0
636866 0 45 1 0
680479 1 50 0 5
559177 0 37 1 0
321693 1 39 0 3
410134 0 35 1 0
245973 0 36 0 5
609211 0 52 0 0
631110 0 55 0 0
781244 1 51 0 5
218285 1 21 0 5
398919 0 20 0 0
772975 0 36 0 0
192211 1 43 1 0
768031 0 23 1 5
359667 0 30 1 0
291046 0 32 0 0
132832 0 22 1 0
234650 0 29 0 0
566584 0 53 0 0
112102 1 49 0 0
887424 0 20 0 0
529713 0 40 1 0
869532 1 39 0 5
427046 0 36 1 0
664156 1 18 1 3
514246 1 30 1 3
431080 0 37 1 0
420297 0 21 0 0
193832 0 33 0 0
475829 0 29 1 0
691270 0 46 0 0
105341 1 30 1 0
183200 0 39 0 0
879049 0 52 0 7
405460 0 49 0 0
334212 0 30 1 0
355361 0 25 0 3
760106 0 39 0 0
504659 0 34 1 0
699403 0 55 0 0
479517 0 23 1 3
135758 1 27 1 0
396600 1 28 0 3
510297 1 28 0 3
264292 0 34 1 0
236836 0 42 1 0
370930 0 30 0 0
347804 0 50 0 0
598503 0 40 0 7
738819 0 22 1 0
551077 0 30 0 0
817342 1 52 1 3
385717 1 46 1 0
106690 1 51 1 0
513022 1 50 0 5
114756 1 53 0 3
643384 0 25 0 0
166253 1 43 0 7
537083 0 43 0 0
467413 0 34 0 0
871052 0 21 0 0
121727 0 48 0 0
473157 0 39 0 7
529135 0 21 0 0
451652 0 44 1 0
393237 0 20 0 0
588569 0 40 1 0
727343 0 38 1 0
851724 0 23 0 0
695763 1 50 0 3
615228 1 49 1 7
444780 1 35 1 0
646626 0 39 0 0
241966 0 24 1 0
339749 0 53 1 0
631580 0 26 1 0
480370 0 52 0 0
878723 0 50 0 5
354903 0 21 0 0
644745 0 41 0 0
777736 1 42 0 0
100838 0 51 0 0
419409 0 33 0 3
646937 1 25 1 3
487154 1 24 1 7
427493 0 24 1 0
268921 0 40 1 0
364755 1 32 0 0
760243 0 31 0 3
303859 0 54 0 0
511736 1 44 1 0
466126 0 36 1 5
420903 0 31 1 0
511290 1 29 0 7
485032 1 27 1 7
837647 0 24 0 7
349551 1 36 0 3
547174 1 50 1 5
852806 0 33 0 0
869979 0 28 1 3
678906 0 24 0 0
891418 1 33 1 7
644274 0 28 1 0
115348 1 29 0 7
451848 0 27 1 3
640243 1 31 0 7
451478 1 43 0 3
158405 0 37 0 0
564679 1 52 0 7
842889 1 48 1 0
202451 0 34 0 0
364441 0 24 0 0
887058 0 46 0 0
142706 1 49 0 0
609266 0 34 0 0
428442 0 30 0 3
397814 0 21 1 0
340827 0 45 0 0
224210 0 28 1 0
395260 1 55 1 5
725278 0 52 0 0
144835 1 33 0 7
391123 1 33 1 3
314281 1 47 1 5
549001 1 54 1 0
462537 1 53 0 3
474109 0 23 1 0
182855 0 41 1 0
479288 1 21 1 5
329802 1 20 1 7
312325 0 34 0 0
798745 0 43 1 0
772271 0 37 1 0
150257 1 22 0 7
628755 0 27 1 0
108936 1 42 0 7
742233 0 47 0 0
490821 1 29 1 0
625153 1 52 1 3
634972 0 30 0 0
136566 0 47 0 3
785023 1 20 0 0
835577 0 25 0 0
102534 0 24 0 3
273690 1 55 0 3
657960 0 38 1 0
601260 0 49 1 0
301780 0 24 1 0
308166 1 42 1 3
854602 1 54 0 5
388905 0 52 0 0
475672 0 22 0 0
416488 1 54 1 3
630538 0 55 1 0
114149 1 28 0 7
117075 0 43 1 0
191278 1 41 1 7
486643 0 41 1 0
167045 0 37 0 0
454132 1 46 1 0
201339 0 20 1 0
603692 0 50 0 0
451365 0 39 1 0
325375 0 41 0 0
396212 1 50 0 3
741369 0 19 1 0
620067 0 29 1 3
343481 0 53 0 0
824651 0 38 0 0
104896 0 27 0 3
722057 0 46 1 0
596694 1 29 1 7
824585 1 54 0 7
771277 0 50 0 3
397192 0 36 1 0
482862 0 22 1 7
818691 0 53 1 3
637544 0 52 1 0
213219 0 48 1 0
161081 0 42 0 3
305515 1 19 1 7
350833 1 27 1 3
880518 0 22 0 5
203950 0 44 0 0
418239 0 32 0 0
144740 1 37 0 0
836275 0 23 1 0
308665 1 51 1 7
197759 0 41 1 5
352542 0 34 1 0
370365 0 35 0 0
542388 1 21 1 5
849933 0 40 1 0
699040 1 45 0 0
485586 0 29 0 0
806564 1 22 0 0
459774 0 19 1 3
616448 0 52 1 0
371483 1 22 1 7
710426 0 23 1 0
697305 1 45 1 3
151879 0 21 1 0
182126 0 47 1 0
600102 0 18 1 0
486790 0 51 1 5
884659 0 35 0 5
116944 0 51 1 3
434080 0 53 0 0
387572 0 49 0 3
306733 1 54 0 7
501246 0 22 0 0
721454 1 55 0 0
306830 1 49 1 3
692412 0 52 1 0
186899 0 22 1 0
399058 0 38 0 0
841963 0 19 1 0
200677 1 32 0 0
597368 0 27 1 3
573201 0 25 0 0
589938 0 23 1 3
375914 0 49 1 0
842994 1 23 1 5
153725 0 40 1 0
595521 0 21 0 0
449618 0 45 1 3
118091 0 36 1 0
495997 1 21 1 3
405413 0 24 1 0
832296 0 42 1 3
885698 0 22 0 3
335480 1 34 1 0
492897 0 39 0 5
526875 0 40 0 0
844703 0 55 1 0
540793 0 40 1 3
228434 0 43 0 0
224912 0 36 0 3
328855 0 24 0 0
895036 0 38 1 0
744485 1 51 1 5
689450 0 30 1 0
488396 0 27 0 0
550483 1 24 0 5
721185 1 25 1 0
813060 1 54 0 7
399722 1 45 0 3
611926 0 39 1 0
184279 0 24 0 0
708367 0 21 1 0
374874 0 21 0 0
261452 1 37 1 7
543687 0 37 0 0
472117 0 47 1 0
743669 0 22 0 0
666616 0 44 1 0
268611 0 50 1 0
622142 0 48 0 5
806634 1 52 0 0
491659 1 31 0 0
204647 0 36 1 0
551260 1 38 0 5
361985 1 51 0 7
334217 0 20 1 0
688533 0 55 1 0
499051 1 47 1 3
869234 1 41 0 7
773843 1 25 1 0
699103 0 44 0 0
633190 1 41 0 5
477983 1 43 0 5
114098 0 20 0 7
201154 1 35 1 3
812799 0 20 0 0
728166 0 21 0 0
325899 0 28 0 3
786499 0 38 0 7
304310 0 48 0 0
840000 0 34 0 0
234005 0 32 0 0
690992 0 40 0 0
757784 1 31 0 0
630931 0 40 0 0
338724 1 23 1 0
490056 1 44 1 0
380198 1 45 0 0
520743 0 20 0 0
617233 0 41 0 0
861352 0 28 0 0
892641 0 38 0 0
874096 0 41 0 0
347517 1 29 0 5
529905 0 29 1 0
574220 0 46 0 0
405395 0 49 0 0
176721 1 23 1 7
109313 0 50 1 0
417593 1 21 1 0
512353 0 50 0 0
318036 1 21 1 3
736843 0 24 1 0
158204 1 24 1 7
302330 0 28 0 0
719671 0 53 0 0
732283 0 46 1 0
186426 0 33 0 0
682788 1 47 1 7
583649 0 38 0 0
140650 0 39 1 0
200486 1 40 0 0
446680 0 47 1 0
467900 0 52 0 0
600720 0 43 1 0
751313 0 33 0 0
515640 0 54 1 0
564885 0 30 0 7
252902 0 51 0 0
710796 1 40 0 0
705599 1 52 1 5
573347 1 18 0 5
795784 0 19 1 3
658843 1 42 1 0
372741 0 52 0 0
104593 1 44 1 5
298668 0 37 1 0
829073 0 40 1 7
830606 1 23 0 7
473004 0 18 1 0
301238 1 24 1 0
866181 0 34 0 0
767995 1 46 1 3
602513 1 55 0 7
463575 1 21 1 3
428201 0 43 0 0
265786 1 21 0 3
179971 1 51 0 5
294393 0 20 0 5
757151 0 20 1 3
532242 0 29 1 0
830248 0 37 1 0
517308 1 42 0 5
815667 0 33 1 0
657046 0 51 0 3
340466 1 21 1 0
672150 1 31 1 5
842950 0 35 0 0
166388 0 34 0 0
751974 0 25 0 0
182594 1 42 0 3
878027 1 29 1 3
260645 1 29 0 5
201546 0 20 1 0
234439 0 20 1 0
110400 0 24 1 3
164340 0 23 0 0
173773 0 25 0 3
897644 1 37 0 5
649961 0 53 1 0
742458 0 20 0 0
125698 0 27 0 0
876081 1 29 1 0
726277 1 27 1 7
678142 0 21 1 0
696017 1 46 1 3
225354 1 22 0 0
686290 0 47 0 3
891714 1 20 1 7
416848 0 25 1 3
303299 1 40 1 0
291272 1 43 1 7
330776 1 37 0 0
327746 0 19 1 0
120561 0 52 1 0
673303 0 42 1 0
800895 0 24 0 3
731523 0 31 1 0
344365 1 34 0 3
311880 0 23 1 0
327643 0 26 1 0
825382 0 40 0 0
356504 0 43 1 0
790835 0 30 0 0
594239 0 35 1 0
840160 1 44 0 3
135713 1 33 1 7
893818 0 24 0 0
388576 1 50 0 5
851691 1 44 0 0
597208 1 45 0 7
482537 1 49 1 7
143691 1 33 1 5
203127 1 37 0 3
307501 0 54 1 0
196413 0 31 1 5
843146 0 33 0 5
617647 0 46 1 0
219924 1 39 1 5
681621 1 38 0 0
466569 1 50 1 0
472897 0 25 0 0
231072 1 52 0 7
710323 1 36 0 3
448182 0 22 0 0
803001 1 41 0 3
561628 1 30 0 7
355157 0 45 0 0
536083 1 23 0 0
352389 1 37 1 0
651342 0 37 1 0
520178 0 49 1 7
897642 1 53 0 3
225257 0 35 0 3
506748 0 53 0 3
649025 0 27 0 0
371004 0 44 1 0
761325 1 40 1 3
711302 0 48 0 0
541054 0 27 1 0
869752 1 29 1 0
834600 1 34 0 5
680093 1 44 0 3
796898 0 29 1 0
363970 0 53 0 0
372807 0 32 0 0
261197 0 33 1 0
498305 1 54 1 3
405103 0 32 0 5
283476 1 45 1 5
615700 0 19 1 0
155536 0 51 0 0
410987 0 36 1 0
847534 0 52 1 3
754333 0 52 0 3
197508 1 40 0 3
464859 0 21 1 0
340344 0 28 0 0
726432 0 40 1 3
272398 1 26 0 0
436761 0 36 0 3
618042 0 26 0 0
731202 0 43 1 0
523969 0 19 1 0
583530 0 50 0 0
765580 1 31 1 5
814386 0 46 1 0
441738 0 32 0 0
553844 1 41 1 0
685781 0 19 1 0
763975 1 28 0 5
533650 1 32 1 7
424591 1 28 1 5
708479 0 42 1 0
106684 0 52 0 3
847666 0 44 0 0
126956 1 31 1 3
764492 0 43 0 0
421407 0 34 0 0
246382 0 32 1 3
512777 0 43 1 7
572649 0 49 0 0
340705 1 41 0 7
331552 0 24 1 0
739836 0 26 1 0
825938 0 22 1 3
546883 1 51 1 0
576057 0 51 1 0
103541 0 26 1 3
573905 1 24 1 5
352516 0 54 1 0
246894 1 35 0 3
353382 0 33 0 0
307567 1 28 0 3
479802 1 44 0 0
193382 1 44 0 3
398205 0 37 0 0
254191 0 42 0 3
133849 1 44 0 3
168557 1 50 1 3
655203 0 54 1 3
596760 0 55 1 0
391236 0 47 0 0
828418 1 45 1 3
315564 1 52 1 7
866772 0 37 0 0
328179 1 55 0 3
740420 0 22 0 3
591445 1 47 1 7
601381 1 39 1 7
205737 0 18 0 0
858595 0 44 1 0
565735 0 20 1 5
751297 0 27 0 0
637922 0 27 0 0
883753 0 25 0 0
707928 0 29 1 0
565279 1 39 1 7
602959 0 55 0 0
563056 0 29 1 0
248135 1 21 0 3
455186 0 43 1 0
576705 1 42 1 0
858778 1 25 0 0
506371 0 48 0 0
889212 0 50 0 0
659286 0 36 1 0
129075 0 33 0 0
391805 0 22 0 3
389040 0 31 1 0
736576 0 38 0 0
615377 1 19 1 5
795454 1 29 1 0
610119 0 40 1 0
504053 0 27 1 0
141832 0 54 1 0
849934 0 25 0 0
764523 0 36 1 0
704270 1 46 1 0
704577 0 34 0 0
738023 0 39 0 0
468323 0 20 0 0
716867 0 23 0 0
661710 1 39 0 7
555573 0 51 1 0
293998 1 50 1 0
815253 1 51 0 7
619712 0 50 1 0
794084 1 36 0 7
399054 1 39 0 3
895269 1 26 1 0
264153 1 44 1 5
878527 0 52 1 0
231359 0 23 0 0
842580 1 43 1 5
865920 0 53 0 0
698621 0 18 0 0
800344 1 38 1 0
340716 0 35 0 0
610051 1 54 1 5
715444 0 33 0 0
297842 1 54 0 3
604474 0 32 0 3
821307 0 30 0 0
672488 1 49 1 0
192208 0 45 0 3
404519 0 37 0 3
610689 1 37 0 5
486122 1 42 1 7
618983 0 43 0 0
887895 1 45 1 5
112995 1 49 0 3
808020 0 54 1 0
706471 1 22 1 0
330939 0 27 0 3
342099 1 48 0 7
827209 1 37 1 5
111555 0 49 0 3
575916 1 48 1 5
680303 0 32 0 0
132291 1 34 1 0
436889 0 52 1 0
764917 1 33 1 0
769142 0 33 1 0
615780 1 38 0 7
209405 0 53 1 0
739625 1 24 1 3
119681 0 41 1 0
722146 1 42 1 7
160613 0 19 1 3
529046 1 24 1 7
539209 0 50 1 0
770545 1 53 0 3
863674 1 43 1 0
411408 1 53 0 5
593983 0 25 1 0
885247 0 27 1 3
391989 1 43 0 3
493240 1 35 1 3
348709 1 28 1 3
399189 1 44 1 5
449075 0 36 1 0
205060 1 48 0 7
502036 0 26 1 0
693575 1 44 0 0
124731 0 44 1 3
481136 0 30 0 0
107431 0 34 0 0
139333 0 42 0 0
416006 1 36 0 0
531374 0 48 0 3
340828 0 34 1 0
397829 0 22 1 0
407278 0 52 1 0
478095 0 41 0 0
775713 0 37 1 3
653366 1 50 1 3
684535 1 40 0 3
897534 0 18 1 0
170699 0 47 1 0
511792 1 45 1 0
537162 1 49 1 7
389441 0 40 0 0
350810 1 30 1 0
830178 0 52 0 0
815261 0 26 0 0
850172 0 49 0 7
284532 0 49 1 0
347066 0 41 0 0
396633 0 38 1 0
259164 0 43 0 5
657184 0 53 1 0
549740 0 50 0 0
238858 1 27 0 5
590609 0 28 0 0
314214 1 26 1 5
628176 1 33 0 5
792571 1 34 0 5
444637 0 32 0 0
432845 0 30 0 0
857669 0 26 1 3
148831 1 53 1 5
398364 1 42 0 3
648183 0 21 0 3
498524 1 37 0 3
648050 1 23 0 5
218700 1 50 1 0
300510 0 41 0 0
646617 1 20 1 3
841559 0 45 0 3
494105 0 26 1 0
480768 0 23 0 0
707040 0 25 0 0
510151 0 38 0 0
767457 0 54 1 0
382944 1 52 1 5
278217 0 43 0 0
649080 0 47 1 0
651350 0 32 0 0
828750 0 20 0 0
604404 0 22 1 0
729078 0 54 1 0
165026 1 47 1 0
866497 0 26 1 0
677294 1 52 1 5
605229 1 40 1 7
258500 0 26 1 0
572966 0 44 0 0
259139 0 30 1 0
652533 0 43 1 0
306981 0 54 0 3
595671 0 41 1 0
681266 0 48 0 0
615996 1 54 0 0
775668 0 37 0 0
118544 1 26 0 5
326703 0 46 0 0
333190 1 48 0 0
357711 1 53 0 3
561013 1 48 1 7
398636 0 33 0 0
723701 0 40 0 0
584911 1 43 1 3
205213 0 27 1 0
163367 0 43 1 3
321921 1 45 1 7
734309 1 48 1 0
655791 0 53 0 0
115830 0 21 1 7
659793 0 36 1 0
523407 1 28 1 0
798487 0 49 0 0
302104 0 37 0 7
724763 0 50 0 0
802379 0 48 1 0
638524 0 19 1 0
749509 0 21 1 3
469729 1 26 1 0
661803 0 50 1 0
699429 1 46 0 7
375852 1 25 1 7
254805 0 31 1 0
735576 0 50 0 0
748280 1 20 0 3
104537 1 27 1 5
776827 1 46 0 7
222497 1 26 1 3
279097 0 26 1 0
455783 0 43 1 0
788823 0 50 1 0
847287 1 24 1 7
558108 0 26 0 0
149651 0 37 1 3
286850 0 32 1 7
428831 0 36 1 0
580663 1 46 0 0
660080 0 19 1 0
729409 1 44 1 0
656551 0 22 1 0
721602 1 31 0 0
539875 1 29 0 7
235966 1 45 1 3
189059 0 24 1 0
762098 1 33 1 7
155372 0 27 0 0
681482 0 49 1 0
396172 1 36 0 7
492767 1 36 1 0
695692 1 25 1 3
506488 0 41 0 0
305624 1 51 0 5
318324 1 34 0 7
334688 1 19 1 7
714896 1 28 0 3
150757 0 50 0 5
509823 0 37 1 0
609621 0 50 1 3
522174 0 50 0 5
102996 0 22 1 0
523221 1 32 1 7
320998 0 50 0 0
760040 0 54 0 0
694387 1 19 1 0
328186 0 31 1 0
440420 0 23 0 0
386432 1 47 1 5
241506 0 30 0 0
137543 0 33 0 3
494359 1 51 0 5
833576 1 52 1 0
344427 0 27 0 0
778125 1 33 0 7
141343 1 23 0 0
353203 0 31 1 0
332604 1 26 1 0
424140 0 27 0 0
860793 1 52 0 0
879349 1 28 0 5
333322 1 49 0 7
211565 1 55 0 7
595115 0 21 1 0
612479 1 43 0 5
817803 1 22 0 5
511685 0 22 0 0
712787 0 31 0 5
658627 0 22 0 3
516134 1 32 1 7
796523 0 23 1 3
649104 1 38 1 0
547220 0 19 1 0
144065 0 27 0 0
689353 0 19 0 0
176040 1 52 1 5
151953 0 47 1 5
293015 0 34 1 0
569254 0 47 0 0
495961 1 34 1 0
237369 1 48 1 0
527747 0 39 1 0
593173 0 38 1 0
356023 1 33 0 3
254114 0 33 0 0
202252 0 32 1 0
438196 0 47 1 0
303394 0 18 1 3
262328 1 47 1 0
457411 0 21 0 0
551416 0 32 0 3
426441 0 34 1 3
418647 1 49 0 5
242840 0 21 1 0
547522 0 39 0 0
495710 0 24 1 0
691062 0 39 0 0
677260 1 39 0 0
471206 1 52 1 0
523690 1 20 0 7
232720 0 45 1 5
790890 0 35 1 0
732094 0 54 1 0
354455 0 21 0 0
829453 0 39 0 3
510717 1 19 1 3
818847 0 22 0 0
577846 0 41 0 0
263665 0 19 0 0
549447 1 44 1 7
298235 1 32 1 5
834912 0 45 0 3
837894 0 23 0 0
269439 0 34 1 7
314102 0 40 0 5
159289 0 26 1 3
708786 0 25 0 3
463849 0 27 0 0
356977 1 47 0 0
809547 1 23 1 5
411298 1 37 1 3
303526 0 19 0 3
361790 0 50 0 0
311726 1 50 0 0
293142 0 47 0 0
150136 1 47 0 3
764953 0 30 0 0
198388 0 37 0 5
395050 0 51 0 5
200389 1 46 0 0
530558 0 44 0 3
288265 0 53 1 0
366589 1 49 1 0
159221 1 48 1 3
231520 0 25 1 0
181550 1 49 1 0
253776 0 31 0 0
647172 0 21 0 3
375739 0 44 1 0
192698 0 51 0 5
212207 0 29 0 0
693956 0 22 1 5
501109 0 41 0 0
231226 0 30 0 0
332031 0 48 1 0
884447 0 37 1 0
365259 0 24 0 0
564843 0 45 1 3
680599 0 23 0 0
378176 0 30 0 0
893827 0 24 1 0
840352 0 50 1 0
425964 0 26 0 3
408067 0 39 1 0
728885 0 19 0 0
389191 0 24 0 0
784300 0 22 0 3
785872 0 31 1 0
782928 1 18 0 0
503645 1 30 1 0
398839 0 39 1 0
560191 0 48 0 0
239865 1 54 0 0
741907 1 27 0 3
714883 0 31 0 0
176477 1 27 1 0
242971 1 51 1 0
110635 0 38 1 0
139104 1 53 1 7
673153 0 18 1 0
597503 0 46 1 0
310020 1 42 1 5
840388 1 37 0 7
621740 1 30 0 7
268956 1 47 0 0
319463 0 52 1 0
294223 1 47 0 7
840223 0 20 1 0
747824 0 42 0 5
528581 0 45 0 0
751135 0 39 0 0
340641 0 43 1 0
641391 0 39 0 3
759345 0 46 0 0
267178 0 45 0 3
851125 0 53 1 0
164822 0 25 0 0
156596 1 39 1 3
124384 1 32 0 7
144301 0 27 0 0
529667 0 26 1 0
714292 1 33 0 0
625225 1 20 1 7
364708 0 37 0 0
429440 0 40 0 0
535432 0 24 1 3
302064 1 24 0 7
213797 0 25 0 0
642418 0 53 0 0
812831 1 48 1 0
358004 1 33 0 3
510300 0 25 0 0
118361 1 28 0 0
174700 1 27 1 7
217109 0 45 1 0
785763 0 20 1 0
864480 0 27 0 0
830617 1 31 0 5
488590 0 33 0 5
716325 1 21 0 7
317841 0 19 0 0
181195 0 45 0 0
484820 1 31 1 7
381421 1 27 1 7
180040 0 50 0 0
686018 0 49 1 0
699480 0 53 1 0
209814 1 44 1 7
227754 1 31 0 0
556575 0 27 1 0
850351 0 47 0 0
688671 0 53 0 0
167654 0 42 0 0
307934 0 39 0 0
439372 1 45 1 5
569987 0 23 0 0
819738 1 52 0 3
478555 0 39 1 3
887684 0 46 1 5
135089 0 39 0 0
132046 1 26 1 7
839138 0 29 0 0
526361 0 30 1 3
499594 1 32 1 5
411393 0 42 1 0
206003 0 55 0 0
288924 1 44 0 7
526622 1 20 1 0
398402 0 21 1 0
166945 0 25 0 5
534948 0 21 1 0
321228 1 22 1 7
726852 0 36 1 0
665983 0 24 1 0
111244 0 49 0 0
207527 1 41 0 0
471804 1 41 1 0
789397 0 22 0 0
728413 1 22 1 7
416614 1 20 1 3
232522 0 26 1 0
891903 0 37 1 0
757254 0 19 0 5
455047 0 39 0 3
337422 1 21 1 7
221190 1 54 0 7
636693 1 40 0 0
165791 0 28 0 5
262027 0 45 1 3
867830 1 38 1 0
822714 0 50 0 0
581271 1 50 1 0
455536 0 18 0 7
715612 0 24 1 7
277352 0 39 0 0
312865 0 29 0 7
213156 1 27 1 5
126192 0 40 1 0
124242 1 42 0 5
876214 1 41 1 7
189871 0 41 0 5
797126 1 55 1 5
751133 0 33 1 5
258572 0 32 0 3
520889 0 26 0 3
586965 0 53 0 0
310871 1 30 1 3
851605 0 22 0 0
869448 0 18 0 0
696421 0 20 1 0
727214 1 38 0 3
295410 1 42 1 5
789989 0 19 0 0
180411 0 36 1 0
678158 1 55 0 7
269693 1 40 1 5
103711 1 38 0 3
766499 0 33 1 0
395066 1 34 0 3
808119 0 41 1 0
271408 0 18 0 0
503039 0 43 1 5
720465 1 21 1 0
657819 1 29 0 3
745540 0 20 1 0
572903 0 38 0 0
242835 0 19 0 0
893208 0 25 0 0
193550 0 52 0 0
317254 0 28 0 0
341434 1 35 0 3
779065 0 43 1 0
850303 0 41 0 0
508365 1 32 0 5
834851 1 49 1 0
180597 0 43 1 3
579466 1 46 1 5
791938 0 24 0 0
476502 0 22 1 0
240480 1 26 0 3
697274 0 45 1 0
490649 0 28 0 0
775571 1 45 0 5
696963 0 42 0 3
154327 1 49 0 5
492087 1 33 1 7
658295 0 28 0 0
179655 1 30 0 5
469871 0 45 0 0
815804 0 49 1 0
564825 0 18 0 0
644354 0 24 1 0
215199 1 19 1 0
349455 0 45 1 0
856448 0 42 1 0
334483 1 36 1 0
298692 0 20 0 0
266671 1 29 1 7
792128 0 25 1 0
292357 1 24 1 0
549417 0 34 1 0
715010 0 44 0 0
729098 0 48 0 0
630264 0 26 0 0
317167 0 24 0 0
375795 1 46 1 0
687576 0 52 1 0
379457 1 52 1 0
836843 1 46 0 0
324584 0 19 0 5
866090 1 24 1 7
871106 0 49 0 0
160047 0 48 0 0
360628 1 29 0 7
254107 0 32 1 0
828392 1 43 1 5
139050 1 52 1 7
480657 1 24 0 5
870194 0 24 1 0
326197 1 33 0 0
855861 0 48 0 0
727138 1 25 0 0
544268 1 50 0 3
860505 0 37 0 0
549533 1 18 1 0
380236 0 30 0 0
520696 1 38 0 5
418201 0 43 0 0
827626 1 52 1 3
537419 1 36 0 7
562932 0 19 0 0
566106 0 41 0 0
570699 0 37 0 0
560105 0 52 1 0
324106 1 50 1 3
280750 0 46 0 3
833829 0 42 0 0
788848 0 46 1 0
109061 0 44 1 0
896908 1 41 1 0
383852 0 30 1 0
537525 0 27 1 7
674733 0 35 1 3
787462 1 46 0 3
445556 0 51 0 0
529512 0 45 1 0
492961 1 28 1 5
318696 1 37 1 0
146529 0 36 0 0
687222 0 19 0 7
591580 1 41 0 3
864136 1 47 1 7
218894 1 47 1 0
453715 1 23 1 3
786931 1 39 0 3
142446 0 26 1 0
241457 1 51 1 5
310455 0 30 1 0
103036 1 45 1 0
476998 0 28 0 7
